"","ID","CDLCode","CellCount","TotalCellCount","Percent","CDLYear","Buffer","CDLCategory","Class","StationL_1","StationNam","Elevation","Longitude","Latitude"
"194",82,190,1,9,11,"2007","100m","Woody Wetlands","Wetland","SSMM8","SOUTH SAWMILL CREEK","1002.792",-107.5285,47.562139
"195",83,121,1,10,10,"2007","100m","Developed/Open Space","Developed/Open Space","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"196",83,142,5,10,50,"2007","100m","Evergreen Forest","Forest","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"197",83,176,1,10,10,"2007","100m","Grassland/Pasture","Grassland/Pasture","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"198",83,190,3,10,30,"2007","100m","Woody Wetlands","Wetland","SPOM8","SPOTTED BEAR RS","1135.38",-113.524722,47.923889
"199",84,122,1,10,10,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"200",84,142,3,10,30,"2007","100m","Evergreen Forest","Forest","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"201",84,152,3,10,30,"2007","100m","Shrubland","Shrubland","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"202",84,176,3,10,30,"2007","100m","Grassland/Pasture","Grassland/Pasture","SRYM8","ST. MARY","1389.888",-113.432267,48.739856
"203",85,141,1,9,11,"2007","100m","Deciduous Forest","Forest","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"204",85,152,1,9,11,"2007","100m","Shrubland","Shrubland","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"205",85,176,6,9,67,"2007","100m","Grassland/Pasture","Grassland/Pasture","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"206",85,190,1,9,11,"2007","100m","Woody Wetlands","Wetland","BRUM8","TRMR - PORTABLE","1402.08",-112.67,48.12
"207",86,122,3,10,30,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"208",86,152,1,10,10,"2007","100m","Shrubland","Shrubland","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"209",86,176,6,10,60,"2007","100m","Grassland/Pasture","Grassland/Pasture","ALDM8","ZORTMAN BLM","1213.104",-108.503889,47.911889
"210",87,142,7,9,78,"2007","100m","Evergreen Forest","Forest","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"211",87,152,1,9,11,"2007","100m","Shrubland","Shrubland","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"212",87,176,1,9,11,"2007","100m","Grassland/Pasture","Grassland/Pasture","HNYM8","HUNGRY HORSE","951.8904",-114.0575,48.383333
"213",88,176,10,10,100,"2007","100m","Grassland/Pasture","Grassland/Pasture","OSCM8","OSCAR","1086.612",-108.925,47.328333
"214",89,142,3,10,30,"2007","100m","Evergreen Forest","Forest","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"215",89,152,2,10,20,"2007","100m","Shrubland","Shrubland","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"216",89,176,5,10,50,"2007","100m","Grassland/Pasture","Grassland/Pasture","PNTM8","POINT 6","2407.0056",-113.986306,47.041361
"217",90,152,1,9,11,"2007","100m","Shrubland","Shrubland","SRRM8","ALPHA","1217.3712",-110.801667,47.281944
"218",90,176,8,9,89,"2007","100m","Grassland/Pasture","Grassland/Pasture","SRRM8","ALPHA","1217.3712",-110.801667,47.281944
"219",91,142,8,10,80,"2007","100m","Evergreen Forest","Forest","GPKM8","GATES PARK","1645.92",-112.939444,47.789722
"220",91,152,2,10,20,"2007","100m","Shrubland","Shrubland","GPKM8","GATES PARK","1645.92",-112.939444,47.789722
"221",92,121,1,10,10,"2007","100m","Developed/Open Space","Developed/Open Space","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"222",92,122,1,10,10,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"223",92,142,2,10,20,"2007","100m","Evergreen Forest","Forest","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"224",92,176,5,10,50,"2007","100m","Grassland/Pasture","Grassland/Pasture","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"225",92,190,1,10,10,"2007","100m","Woody Wetlands","Wetland","CONM8","CONDON WORK CENTER","1122.8832",-113.717222,47.536111
"226",93,142,4,10,40,"2007","100m","Evergreen Forest","Forest","TR276","L & C PORTABLE #1","1402.08",-112.675833,47.421833
"227",93,152,5,10,50,"2007","100m","Shrubland","Shrubland","TR276","L & C PORTABLE #1","1402.08",-112.675833,47.421833
"228",93,176,1,10,10,"2007","100m","Grassland/Pasture","Grassland/Pasture","TR276","L & C PORTABLE #1","1402.08",-112.675833,47.421833
"229",94,142,2,10,20,"2007","100m","Evergreen Forest","Forest","TR283","BIG PRAIRIE QD","1400.556",-113.237,47.507083
"230",94,152,4,10,40,"2007","100m","Shrubland","Shrubland","TR283","BIG PRAIRIE QD","1400.556",-113.237,47.507083
"231",94,176,4,10,40,"2007","100m","Grassland/Pasture","Grassland/Pasture","TR283","BIG PRAIRIE QD","1400.556",-113.237,47.507083
"232",95,121,1,10,10,"2007","100m","Developed/Open Space","Developed/Open Space","SEEM8","SEELEY LAKE","1258.824",-113.444389,47.175972
"233",95,176,9,10,90,"2007","100m","Grassland/Pasture","Grassland/Pasture","SEEM8","SEELEY LAKE","1258.824",-113.444389,47.175972
"234",96,131,2,9,22,"2007","100m","Barren","Barren","SPBM8","SPOTTED BEAR LOOKOUT","2205.8376",-113.44055,47.903833
"235",96,142,3,9,33,"2007","100m","Evergreen Forest","Forest","SPBM8","SPOTTED BEAR LOOKOUT","2205.8376",-113.44055,47.903833
"236",96,152,3,9,33,"2007","100m","Shrubland","Shrubland","SPBM8","SPOTTED BEAR LOOKOUT","2205.8376",-113.44055,47.903833
"237",96,176,1,9,11,"2007","100m","Grassland/Pasture","Grassland/Pasture","SPBM8","SPOTTED BEAR LOOKOUT","2205.8376",-113.44055,47.903833
"238",97,121,4,12,33,"2007","100m","Developed/Open Space","Developed/Open Space","WGRM8","WEST GLACIER","964.692",-113.996769,48.510611
"239",97,142,5,12,42,"2007","100m","Evergreen Forest","Forest","WGRM8","WEST GLACIER","964.692",-113.996769,48.510611
"240",97,152,2,12,17,"2007","100m","Shrubland","Shrubland","WGRM8","WEST GLACIER","964.692",-113.996769,48.510611
"241",97,176,1,12,8,"2007","100m","Grassland/Pasture","Grassland/Pasture","WGRM8","WEST GLACIER","964.692",-113.996769,48.510611
"242",98,142,9,9,100,"2007","100m","Evergreen Forest","Forest","NS028","BELLYR","1402.08",-113.7,48.9
"243",99,142,1,10,10,"2007","100m","Evergreen Forest","Forest","NS033","GLEASON","1584.96",-112.67,47.87
"244",99,176,9,10,90,"2007","100m","Grassland/Pasture","Grassland/Pasture","NS033","GLEASON","1584.96",-112.67,47.87
"245",100,142,10,10,100,"2007","100m","Evergreen Forest","Forest","NS040","SEELEY LAKE","1291.1328",-113.45,47.18
"246",101,142,9,10,90,"2007","100m","Evergreen Forest","Forest","NS088","GLEASON","1584.96",-112.6678,47.8678
"247",101,152,1,10,10,"2007","100m","Shrubland","Shrubland","NS088","GLEASON","1584.96",-112.6678,47.8678
"248",102,NA,1,1,100,"2007","100m",NA,NA,"CSBN8","CROSBY","650.4432",-104.002222,48.968056
"249",103,121,4,12,33,"2007","100m","Developed/Open Space","Developed/Open Space","BBYM8","Blue Bay","880.872",-114.03,47.83
"250",103,142,6,12,50,"2007","100m","Evergreen Forest","Forest","BBYM8","Blue Bay","880.872",-114.03,47.83
"251",103,152,1,12,8,"2007","100m","Shrubland","Shrubland","BBYM8","Blue Bay","880.872",-114.03,47.83
"252",103,176,1,12,8,"2007","100m","Grassland/Pasture","Grassland/Pasture","BBYM8","Blue Bay","880.872",-114.03,47.83
"253",104,142,9,9,100,"2007","100m","Evergreen Forest","Forest","HELM8","Hellroaring Dam","1125.9312",-114.02,47.71
"254",105,142,10,10,100,"2007","100m","Evergreen Forest","Forest","JOCM8","Jocko Dam","1455.1152",-113.76,47.2
"255",106,152,2,10,20,"2007","100m","Shrubland","Shrubland","GGWDC","DUCK CREEK REC SITE","701.04",-106.5127,47.9811
"256",106,176,8,10,80,"2007","100m","Grassland/Pasture","Grassland/Pasture","GGWDC","DUCK CREEK REC SITE","701.04",-106.5127,47.9811
"257",107,122,2,10,20,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","GGWFP","FORT PECK DAM","694.944",-106.3962,48.0084
"258",107,176,8,10,80,"2007","100m","Grassland/Pasture","Grassland/Pasture","GGWFP","FORT PECK DAM","694.944",-106.3962,48.0084
"259",108,152,1,10,10,"2007","100m","Shrubland","Shrubland","GGWML","MALTA HANDAR","694.944",-107.87833,48.34694
"260",108,176,9,10,90,"2007","100m","Grassland/Pasture","Grassland/Pasture","GGWML","MALTA HANDAR","694.944",-107.87833,48.34694
"261",109,23,2,9,22,"2007","100m","Spring Wheat","Crop","GGWOP","OPHEIM HIGH SCHOOL","993.0384",-106.41,48.85
"262",109,32,7,9,78,"2007","100m","Flaxseed","Crop","GGWOP","OPHEIM HIGH SCHOOL","993.0384",-106.41,48.85
"263",110,121,2,9,22,"2007","100m","Developed/Open Space","Developed/Open Space","GGWPW","PLENTYWOOD","678.7896",-104.52694,48.78889
"264",110,176,7,9,78,"2007","100m","Grassland/Pasture","Grassland/Pasture","GGWPW","PLENTYWOOD","678.7896",-104.52694,48.78889
"265",111,152,1,9,11,"2007","100m","Shrubland","Shrubland","E0139","EW0139 Glasgow 4 N","665.0736",-106.63583,48.248
"266",111,176,8,9,89,"2007","100m","Grassland/Pasture","Grassland/Pasture","E0139","EW0139 Glasgow 4 N","665.0736",-106.63583,48.248
"267",112,142,1,9,11,"2007","100m","Evergreen Forest","Forest","GGWSH","Signal Hill","950.976",-106.29,48.02
"268",112,152,3,9,33,"2007","100m","Shrubland","Shrubland","GGWSH","Signal Hill","950.976",-106.29,48.02
"269",112,176,5,9,56,"2007","100m","Grassland/Pasture","Grassland/Pasture","GGWSH","Signal Hill","950.976",-106.29,48.02
"270",113,176,12,12,100,"2007","100m","Grassland/Pasture","Grassland/Pasture","GGWWW","WHITEWATER HIGH SCHOOL","709.8792",-107.62,48.76
"271",114,111,9,9,100,"2007","100m","Open Water","Open Water","GGWYI","YORK ISLAND","715.9752",-106.46,47.92
"272",115,142,10,10,100,"2007","100m","Evergreen Forest","Forest","MACM8","Mcdonald Dam","1092.0984",-113.99,47.43
"273",116,142,10,10,100,"2007","100m","Evergreen Forest","Forest","MISM8","Mission Dam","1036.0152",-114.02,47.31
"274",117,111,3,10,30,"2007","100m","Open Water","Open Water","PISM8","Pishkun River","1331.976",-112.49,47.67
"275",117,142,1,10,10,"2007","100m","Evergreen Forest","Forest","PISM8","Pishkun River","1331.976",-112.49,47.67
"276",117,152,3,10,30,"2007","100m","Shrubland","Shrubland","PISM8","Pishkun River","1331.976",-112.49,47.67
"277",117,176,3,10,30,"2007","100m","Grassland/Pasture","Grassland/Pasture","PISM8","Pishkun River","1331.976",-112.49,47.67
"278",118,142,9,9,100,"2007","100m","Evergreen Forest","Forest","PT6M8","Point Six Radar","2414.016",-113.98,47.1
"279",119,142,12,12,100,"2007","100m","Evergreen Forest","Forest","TBOM8","Tabor Dam","1246.0224",-113.94,47.26
"280",120,22,2,12,17,"2007","100m","Durum Wheat","Crop","MLKM8","MEDICINE LAKE","601.98",-104.475833,48.487222
"281",120,24,1,12,8,"2007","100m","Winter Wheat","Crop","MLKM8","MEDICINE LAKE","601.98",-104.475833,48.487222
"282",120,176,9,12,75,"2007","100m","Grassland/Pasture","Grassland/Pasture","MLKM8","MEDICINE LAKE","601.98",-104.475833,48.487222
"283",121,142,9,9,100,"2007","100m","Evergreen Forest","Forest","TR726","HUNGRY HORSE QD","1331.976",-113.839833,48.300783
"284",122,152,2,10,20,"2007","100m","Shrubland","Shrubland","MHWD","HIGHWOOD HAM","1008.888",-110.88,47.5
"285",122,176,7,10,70,"2007","100m","Grassland/Pasture","Grassland/Pasture","MHWD","HIGHWOOD HAM","1008.888",-110.88,47.5
"286",122,190,1,10,10,"2007","100m","Woody Wetlands","Wetland","MHWD","HIGHWOOD HAM","1008.888",-110.88,47.5
"287",123,24,1,9,11,"2007","100m","Winter Wheat","Crop","FASM8","FORT ASSINIBOINE #1","826.008",-109.8,48.48333
"288",123,176,8,9,89,"2007","100m","Grassland/Pasture","Grassland/Pasture","FASM8","FORT ASSINIBOINE #1","826.008",-109.8,48.48333
"289",124,152,3,10,30,"2007","100m","Shrubland","Shrubland","GSNM8","GLEASON","1542.288",-112.670833,47.8725
"290",124,176,7,10,70,"2007","100m","Grassland/Pasture","Grassland/Pasture","GSNM8","GLEASON","1542.288",-112.670833,47.8725
"291",125,152,2,9,22,"2007","100m","Shrubland","Shrubland","DCRM8","DEEP CREEK","1627.632",-113.113714,48.355569
"292",125,176,7,9,78,"2007","100m","Grassland/Pasture","Grassland/Pasture","DCRM8","DEEP CREEK","1627.632",-113.113714,48.355569
"293",126,121,2,11,18,"2007","100m","Developed/Open Space","Developed/Open Space","BGRM8","BROWNING","1336.2432",-113.013278,48.561417
"294",126,122,4,11,36,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","BGRM8","BROWNING","1336.2432",-113.013278,48.561417
"295",126,123,3,11,27,"2007","100m","Developed/Med Intensity","Developed/Med Intensity","BGRM8","BROWNING","1336.2432",-113.013278,48.561417
"296",126,176,2,11,18,"2007","100m","Grassland/Pasture","Grassland/Pasture","BGRM8","BROWNING","1336.2432",-113.013278,48.561417
"297",127,176,8,9,89,"2007","100m","Grassland/Pasture","Grassland/Pasture","C0228","CW0228 Highwood","1063.1424",-110.85813,47.49502
"298",127,190,1,9,11,"2007","100m","Woody Wetlands","Wetland","C0228","CW0228 Highwood","1063.1424",-110.85813,47.49502
"299",128,142,8,9,89,"2007","100m","Evergreen Forest","Forest","FIEM8","FIELDING","1414.5768",-113.432578,48.277725
"300",128,152,1,9,11,"2007","100m","Shrubland","Shrubland","FIEM8","FIELDING","1414.5768",-113.432578,48.277725
"301",129,122,2,10,20,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","C1334","CW1334 Chester","962.8632",-110.96367,48.5125
"302",129,123,8,10,80,"2007","100m","Developed/Med Intensity","Developed/Med Intensity","C1334","CW1334 Chester","962.8632",-110.96367,48.5125
"303",130,61,3,10,30,"2007","100m","Fallow/Idle Cropland","Fallow Cropland","BFTM","Big Flat / Turner","945.7944",-108.56389,48.83556
"304",130,176,7,10,70,"2007","100m","Grassland/Pasture","Grassland/Pasture","BFTM","Big Flat / Turner","945.7944",-108.56389,48.83556
"305",131,23,6,10,60,"2007","100m","Spring Wheat","Crop","MWSM","Moccasin","1293.2664",-109.95083,47.05889
"306",131,24,1,10,10,"2007","100m","Winter Wheat","Crop","MWSM","Moccasin","1293.2664",-109.95083,47.05889
"307",131,61,1,10,10,"2007","100m","Fallow/Idle Cropland","Fallow Cropland","MWSM","Moccasin","1293.2664",-109.95083,47.05889
"308",131,111,2,10,20,"2007","100m","Open Water","Open Water","MWSM","Moccasin","1293.2664",-109.95083,47.05889
"309",132,36,6,10,60,"2007","100m","Alfalfa","Crop","TRFM","Teton River","1174.6992",-112.15972,47.90056
"310",132,176,3,10,30,"2007","100m","Grassland/Pasture","Grassland/Pasture","TRFM","Teton River","1174.6992",-112.15972,47.90056
"311",132,195,1,10,10,"2007","100m","Herbaceous Wetlands","Wetland","TRFM","Teton River","1174.6992",-112.15972,47.90056
"312",133,121,2,10,20,"2007","100m","Developed/Open Space","Developed/Open Space","LGPVC","Logan Pass Visitors Center","2065.02",-113.7169,48.6949
"313",133,131,2,10,20,"2007","100m","Barren","Barren","LGPVC","Logan Pass Visitors Center","2065.02",-113.7169,48.6949
"314",133,152,6,10,60,"2007","100m","Shrubland","Shrubland","LGPVC","Logan Pass Visitors Center","2065.02",-113.7169,48.6949
"315",134,NA,1,1,100,"2007","100m",NA,NA,"CXBR","BROCKET AGDM","1072.896",-113.82,49.62
"316",135,0,10,10,100,"2007","100m",NA,NA,"CWAQ","Coronach Spc","755.904",-105.48333,49.05
"317",136,0,9,9,100,"2007","100m",NA,NA,"CXDB","DEL BONITA AGDM","1310.0304",-112.82,49.05
"318",137,0,10,10,100,"2007","100m",NA,NA,"CXFM","FOREMOST AGDM","880.872",-111.48,49.48
"319",138,0,9,9,100,"2007","100m",NA,NA,"CXMN","MASINASIN AGDM","947.0136",-111.65,49.13
"320",139,0,10,10,100,"2007","100m",NA,NA,"CWGM","Waterton Park Gate","1296.0096",-113.8,49.13333
"321",140,NA,1,1,100,"2007","100m",NA,NA,"CWWF","Weyburn Automatic Weather Reporting System","581.8632",-103.80091,49.69466
"322",141,0,9,9,100,"2007","100m",NA,NA,"CXWM","WRENTHAM AGDM","943.9656",-112.12,49.5
"323",142,142,7,12,58,"2007","100m","Evergreen Forest","Forest","PSTM8","PISTOL CREEK","1841.9064",-114.028703,47.214917
"324",142,152,5,12,42,"2007","100m","Shrubland","Shrubland","PSTM8","PISTOL CREEK","1841.9064",-114.028703,47.214917
"325",143,121,3,12,25,"2007","100m","Developed/Open Space","Developed/Open Space","GGWNS","NASHUA HIGH SCHOOL","625.7544",-106.3539,48.1361
"326",143,122,6,12,50,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","GGWNS","NASHUA HIGH SCHOOL","625.7544",-106.3539,48.1361
"327",143,123,2,12,17,"2007","100m","Developed/Med Intensity","Developed/Med Intensity","GGWNS","NASHUA HIGH SCHOOL","625.7544",-106.3539,48.1361
"328",143,124,1,12,8,"2007","100m","Developed/High Intensity","Developed/High Intensity","GGWNS","NASHUA HIGH SCHOOL","625.7544",-106.3539,48.1361
"329",144,131,1,10,10,"2007","100m","Barren","Barren","GRDWL","Garden Wall USGS","2239.9752",-113.73,48.73
"330",144,152,9,10,90,"2007","100m","Shrubland","Shrubland","GRDWL","Garden Wall USGS","2239.9752",-113.73,48.73
"331",145,122,7,11,64,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","HRTM8","HEART BUTTE","1353.0072",-112.835278,48.292778
"332",145,123,4,11,36,"2007","100m","Developed/Med Intensity","Developed/Med Intensity","HRTM8","HEART BUTTE","1353.0072",-112.835278,48.292778
"333",146,NA,1,1,100,"2007","100m",NA,NA,"CWQL","Lethbridge Automated Reporting Station","921.1056",-112.78333,49.7
"334",147,122,6,10,60,"2007","100m","Developed/Low Intensity","Developed/Low Intensity","KLDS","Leeds","775.1064",-109.68333,48.55
"335",147,152,1,10,10,"2007","100m","Shrubland","Shrubland","KLDS","Leeds","775.1064",-109.68333,48.55
"336",147,176,3,10,30,"2007","100m","Grassland/Pasture","Grassland/Pasture","KLDS","Leeds","775.1064",-109.68333,48.55
"337",148,142,11,11,100,"2007","100m","Evergreen Forest","Forest","KMSX","Missoula NEXRAD","2450.8968",-113.98333,47.03333
"338",149,152,1,10,10,"2007","100m","Shrubland","Shrubland","KTFX","Great Falls Nexrad","1150.9248",-111.36667,47.46667
"339",149,176,9,10,90,"2007","100m","Grassland/Pasture","Grassland/Pasture","KTFX","Great Falls Nexrad","1150.9248",-111.36667,47.46667
"340",150,176,11,11,100,"2007","100m","Grassland/Pasture","Grassland/Pasture","DSKMT","Mud Lake","853.7448",-109.68917,48.87111
"341",151,121,4,11,36,"2007","100m","Developed/Open Space","Developed/Open Space","C2874","CW2874 Havre","789.1272",-109.6381,48.5567
"342",151,176,7,11,64,"2007","100m","Grassland/Pasture","Grassland/Pasture","C2874","CW2874 Havre","789.1272",-109.6381,48.5567
"343",152,176,10,10,100,"2007","100m","Grassland/Pasture","Grassland/Pasture","FGSMT","West Flagstaff Rd","860.1456",-109.88206,48.66567
"344",153,121,2,9,22,"2007","100m","Developed/Open Space","Developed/Open Space","VSBMT","Ninemile Coulee","864.108",-110.36878,48.85628
"345",153,176,7,9,78,"2007","100m","Grassland/Pasture","Grassland/Pasture","VSBMT","Ninemile Coulee","864.108",-110.36878,48.85628
"346",154,61,1,10,10,"2007","100m","Fallow/Idle Cropland","Fallow Cropland","SLMMT","Black Coulee","907.3896",-110.64231,48.37542
"347",154,176,9,10,90,"2007","100m","Grassland/Pasture","Grassland/Pasture","SLMMT","Black Coulee","907.3896",-110.64231,48.37542
"348",155,152,1,10,10,"2007","100m","Shrubland","Shrubland","RDHMT","Neil Creek","1194.816",-110.92944,47.32306
"349",155,176,9,10,90,"2007","100m","Grassland/Pasture","Grassland/Pasture","RDHMT","Neil Creek","1194.816",-110.92944,47.32306
"350",156,23,3,10,30,"2007","100m","Spring Wheat","Crop","HNKMT","Cottonwood Coulee","901.5984",-110.8429,48.3348
"351",156,24,2,10,20,"2007","100m","Winter Wheat","Crop","HNKMT","Cottonwood Coulee","901.5984",-110.8429,48.3348
"352",156,121,5,10,50,"2007","100m","Developed/Open Space","Developed/Open Space","HNKMT","Cottonwood Coulee","901.5984",-110.8429,48.3348
"353",157,176,12,12,100,"2007","100m","Grassland/Pasture","Grassland/Pasture","KNGMT","Crooked Coulee","976.5792",-111.5634,48.54979
"354",158,21,2,12,17,"2007","100m","Barley","Crop","SLVMT","Yaaps Corner","1041.1968",-109.4446,47.5873
"355",158,24,4,12,33,"2007","100m","Winter Wheat","Crop","SLVMT","Yaaps Corner","1041.1968",-109.4446,47.5873
"356",158,121,3,12,25,"2007","100m","Developed/Open Space","Developed/Open Space","SLVMT","Yaaps Corner","1041.1968",-109.4446,47.5873
"357",158,152,1,12,8,"2007","100m","Shrubland","Shrubland","SLVMT","Yaaps Corner","1041.1968",-109.4446,47.5873
"358",158,176,2,12,17,"2007","100m","Grassland/Pasture","Grassland/Pasture","SLVMT","Yaaps Corner","1041.1968",-109.4446,47.5873
"359",159,176,10,10,100,"2007","100m","Grassland/Pasture","Grassland/Pasture","KNBMT","Bullhook","986.9424",-109.61606,48.41944
